Name,Position,player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa
Marquez Valdes-Scantling,WR,34272,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,26,55,430.0,3,0.0,0.0,985.0,146.0,18.0,10.5274299151848,0,4.8978455050759,1.63503719995655,3.30650532797925,4.7671095295203,0.0,11,0.141388174807198,0.312698412698413,0.0903465346534653,0.462240992369527,0.139655732380643,0.12,0.1125,0.113513513513514,0.129827866190322,0.135724585904514,1.10539845758355
Tremon Smith,CB,34278,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,7.0,0,0.0,0.0,0.0,0.234301995427813,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Equanimeous St. Brown,WR,34279,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,3,14.0,0,0.0,0.0,2.0,-0.478033884137403,0,9,17,98.0,0,0.0,0.0,175.0,58.0,6.0,4.69402852476924,0,11.2954894210649,0.481181380991628,0.701151190865938,1.2125779050936,0.0,9,0.0524691358024691,0.0755939524838013,0.0436418359668924,0.139178865690745,0.0402629416598192,0.0,0.047244094488189,0.0394736842105263,0.0201314708299096,0.0322103533278554,0.302469135802469
Byron Pringle,WR,34297,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,42,60,568.0,5,0.0,0.0,641.0,187.0,32.0,36.7390908353693,0,19.6101580147323,1.61565275136528,2.35383215898994,4.07116163834088,0.0,16,0.0940438871473354,0.138444924406048,0.0712380952380952,0.251821770245841,0.119052609515825,0.138888888888889,0.124031007751938,0.125850340136054,0.128970749202357,0.123019865390438,0.890282131661442
Darrel Williams,RB,34301,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,144,558.0,6,0.0,0.0,40.0,4.94042681189261,0,47,57,452.0,2,0.0,0.0,82.0,435.0,19.0,20.6064469554732,0,-68.783680354733,1.49763024239504,0.3678614435111,2.50394837405034,0.0,17,0.0844444444444444,0.0165289256198347,0.159457478005865,0.139889807162534,0.0915535750455742,0.0540540540540541,0.0711610486891386,0.0690789473684211,0.0728038145498141,0.0840536708472702,0.66962962962963
Johnny Stanton,RB,34311,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,3,5.0,0,0.0,0.0,2.0,0.609594158944674,0,2,2,7.0,1,0.0,0.0,3.0,4.0,1.0,-0.013533433288103,0,4.0,0.063508064516129,0.0128032596912265,0.104224378558052,0.0,3,0.0206185567010309,0.00430416068866571,0.0132450331125828,0.034371163602479,0.0118043844856661,0.25,0.0294117647058824,0.0526315789473684,0.130902192242833,0.0594435075885329,0.0721649484536082
Keith Kirkwood,WR,34317,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,7,17.0,0,0.0,0.0,55.0,16.0,1.0,-0.891363839618862,0,0.346938775510204,0.197055137844612,0.193033420704327,0.430706101259946,0.0,3,0.0654205607476635,0.0795947901591896,0.0509554140127389,0.161806673248847,0.0344827586206897,0.0,0.04,0.037037037037037,0.0172413793103448,0.0275862068965517,0.158878504672897
Deon Yelder,TE,34319,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,0,0.0,0.0,-2.0,2.0,0.0,-0.605865706864279,0,0.0,0.0256410256410256,-0.00694444444444444,0.0336004273504274,0.0,1,0.0256410256410256,-0.00694444444444444,0.0208333333333333,0.0329059829059829,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaylen Samuels,RB,34331,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,5,9.0,0,0.0,0.0,0.0,-2.50413009466138,0,3,4,14.0,0,0.0,0.0,-4.0,17.0,1.0,-0.241660874919035,0,-4.66666666666667,0.138461538461538,-0.0250929784469239,0.190127222779461,0.0,2,0.0677966101694915,-0.0118343195266272,0.124087591240876,0.0922274596329355,0.0544747081712062,0.0,0.0833333333333333,0.0769230769230769,0.0272373540856031,0.043579766536965,0.23728813559322
Josh Rosen,QB,34343,2021,REG,2,11,19.0,0,2.0,0.0,0.0,0,0,121.0,11.0,1.0,-18.7048769602552,0,0.414705882352941,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Courtland Sutton,WR,34348,2021,REG,1,1,16.0,0,0.0,0.0,0.0,0,0,15.0,1.0,1.0,1.0016340004513,0,1.06666666666667,0,0.0,0,0.0,0.0,0.0,0.0,0,58,98,776.0,2,0.0,0.0,1509.0,135.0,35.0,20.1011183701012,1,10.1288643630377,3.09028538187106,5.20706689598431,8.28037489999561,0.0,17,0.181146025878004,0.330775975449364,0.0778546712802768,0.536339819176497,0.201244813278008,0.1,0.195530726256983,0.185929648241206,0.150622406639004,0.180995850622407,1.43438077634011
Dallas Goedert,TE,34351,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,56,76,830.0,4,1.0,0.0,643.0,386.0,42.0,52.330431919151,1,23.9026110427546,3.10443018702867,3.08210185139061,6.81411657651643,0.0,15,0.175115207373272,0.172571121846484,0.242006269592476,0.400729708537095,0.252894576477757,0.235294117647059,0.278145695364238,0.273809523809524,0.244094347062408,0.249374484711618,1.91244239631336
Anthony Miller,WR,34353,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,12,25.0,1,0.0,0.0,76.0,10.0,3.0,-11.3831893136376,0,1.77950310559006,0.515641025641026,0.416914527120477,1.06530170744587,0.0,3,0.133333333333333,0.114114114114114,0.0581395348837209,0.291291291291291,0.0482625482625483,0.5,0.103448275862069,0.129032258064516,0.274131274131274,0.138610038610039,0.277777777777778
Jordan Akins,TE,34364,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,3.0,0,0.0,0.0,1.0,0.498527484713122,0,24,33,214.0,0,2.0,2.0,207.0,81.0,11.0,-8.52572324274061,0,13.545265309739,1.03713517665131,0.866022015775015,2.16191817601947,0.0,12,0.0816831683168317,0.0696969696969697,0.0600444773906597,0.178282328232823,0.076237976487353,0.0,0.0866141732283465,0.0774647887323944,0.0381189882436765,0.0609903811898824,0.52970297029703
Ian Thomas,TE,34365,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,18,30,188.0,0,0.0,0.0,183.0,92.0,6.0,-15.7795985957491,0,13.6530610216657,0.921677010211118,0.759411299296615,1.91410342482431,0.0,14,0.0613496932515337,0.0488130168044812,0.0633608815426997,0.131074953320886,0.0653913043478261,0.0,0.0431654676258993,0.04,0.032695652173913,0.0523130434782609,0.384458077709611
Keke Coutee,WR,34366,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,5.0,0,0.0,0.0,5.0,0.0,0.0,-0.168915360234678,0,1.0,0.0384615384615385,0.0261780104712042,0.0760169150221506,0.0,1,0.0384615384615385,0.0261780104712042,0.0,0.0786347160692711,0.0333333333333333,0.0,0.0,0.0,0.0166666666666667,0.0266666666666667,0.192307692307692
Nyheim Hines,RB,34367,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,56,276.0,2,0.0,0.0,15.0,3.99442646857924,0,40,57,310.0,1,1.0,0.0,113.0,286.0,15.0,4.33870377099426,0,2.24047619047619,1.96020503729594,0.568071088666328,3.33795731801034,0.0,17,0.109404990403071,0.0282076884672991,0.172601086300543,0.186673636378446,0.0863991081382386,0.037037037037037,0.0898203592814371,0.0824742268041237,0.0617180725876378,0.0765266939179983,0.595009596928983
Ito Smith,RB,34378,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,4.0,1,0.0,0.0,1.0,2.1764224228682,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dalton Schultz,TE,34383,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,78,104,808.0,8,0.0,0.0,734.0,348.0,43.0,46.2360838368897,1,23.3955683448,2.90233007215517,2.51751458305946,6.11575531637438,0.0,17,0.160741885625966,0.144119379540546,0.153371529308065,0.356408332071386,0.162804755188394,0.2,0.173387096774194,0.177083333333333,0.181402377594197,0.170243804150715,1.24884080370943
Mike White,QB,34401,2021,REG,88,132,953.0,5,8.0,4.0,18.0,0,0,777.0,566.0,49.0,2.9401785218304,0,5.17710298427103,5,-1.0,0,0.0,0.0,2.0,-0.670219584018923,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ray-Ray McCloud,WR,34407,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,2,15.0,0,0.0,0.0,0.0,0.0395745519781485,0,39,66,277.0,0,1.0,0.0,421.0,116.0,17.0,-14.2788928315848,0,16.5083924225127,1.62415262367072,1.62624594539391,3.57460109728182,0.0,14,0.11978221415608,0.118758815232722,0.0675990675990676,0.274680373420297,0.08468358300214,0.0,0.101796407185629,0.0909090909090909,0.04234179150107,0.067746866401712,0.502722323049002
Russell Gage,WR,34411,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,66,94,770.0,4,2.0,2.0,876.0,248.0,37.0,9.49708630586398,0,14.9873187906655,3.06497762989698,3.67587751194194,7.17058070320483,0.0,13,0.222748815165877,0.291417165668663,0.191802010827533,0.567256955283745,0.25899764547595,0.363636363636364,0.266187050359712,0.273333333333333,0.311317004556157,0.279925389108033,1.82464454976303
Boston Scott,RB,34414,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,87,373.0,7,1.0,1.0,24.0,3.19222955618696,0,13,16,83.0,0,0.0,0.0,-9.0,96.0,3.0,-4.42767998964845,0,8.03205128205128,0.620961596489917,-0.04731930919414,0.898318878298977,0.0,9,0.0669456066945607,-0.00399113082039911,0.127659574468085,0.0972255053855217,0.0486803519061584,0.0,0.0379746835443038,0.0340909090909091,0.0243401759530792,0.0389442815249267,0.347280334728033
Cedrick Wilson,WR,34418,2021,REG,3,3,88.0,0,0.0,0.0,0.0,0,0,67.0,21.0,3.0,5.74903954978799,0,4.26041666666667,2,11.0,0,0.0,0.0,1.0,1.97984083427582,0,45,61,602.0,6,1.0,0.0,581.0,260.0,27.0,34.7773827635755,1,16.4653951596525,1.62916360493078,1.90557551566441,3.77764826836126,0.0,14,0.114018691588785,0.133716915995397,0.137130801687764,0.278001570179495,0.14364113576712,0.166666666666667,0.128571428571429,0.134146341463415,0.155153901216893,0.148246241947029,1.12523364485981
Braxton Berrios,WR,34419,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,7,40.0,2,0.0,0.0,3.0,5.0144438938587,0,46,65,431.0,2,1.0,1.0,332.0,264.0,22.0,7.82737549621379,0,19.3485131269391,2.01203554356288,1.31135738805016,3.93600348697944,1.0,15,0.120147874306839,0.0839656044511887,0.145374449339207,0.24739429502121,0.119093672285162,0.111111111111111,0.122905027932961,0.121827411167513,0.115102391698136,0.117497160050352,0.796672828096118
Nick Bawden,RB,34433,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,20.0,0,0.0,0.0,9.0,11.0,1.0,1.75669377064332,0,2.22222222222222,0.0285714285714286,0.0335820895522388,0.06636460554371,0.0,1,0.0256410256410256,0.0295081967213115,0.0691823899371069,0.0620680958385876,0.0687285223367698,0.0,0.0833333333333333,0.0714285714285714,0.0343642611683849,0.0549828178694158,0.512820512820513
Keion Crossen,CB,34435,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,13.0,0.0,0.0,-2.85103766736574,0,0.0,0.0294117647058824,0.0411392405063291,0.0729151154132539,0.0,1,0.027027027027027,0.0422077922077922,0.0,0.0743067743067743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Logan Woodside,QB,34438,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,6,-6.0,0,0.0,0.0,0.0,-4.56186694477219,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Jackson,RB,34440,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,68,364.0,2,1.0,1.0,18.0,0.959217570329581,0,22,25,178.0,0,0.0,0.0,20.0,165.0,8.0,5.93236989737488,0,9.08692810457516,0.699867657729143,0.0774307553408566,1.10400301533231,0.0,13,0.0485436893203883,0.00501127536958156,0.0941780821917808,0.0768245542762478,0.0473152578415736,0.0,0.0406091370558376,0.0353982300884956,0.0236576289207868,0.0378522062732589,0.345631067961165
Buddy Howell,RB,34449,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,5,11.0,0,0.0,0.0,0.0,-4.02601006068289,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trent Sherfield,WR,34487,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,9,20,87.0,1,0.0,0.0,174.0,23.0,7.0,-5.66271400307332,0,5.73888888888889,0.720792301498823,0.914868675899362,1.72159652537779,0.0,9,0.0769230769230769,0.0859259259259259,0.0188062142273099,0.184125356125356,0.0368020304568528,0.0666666666666667,0.0686274509803922,0.0683760683760684,0.0517343485617597,0.0427749576988156,0.334615384615385
Sean Chandler,S,34496,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,14.0,0,0.0,0.0,1.0,3.51594439847395,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0
Allen Lazard,WR,34521,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,3,32.0,0,0.0,0.0,2.0,2.75697284023045,0,40,60,513.0,8,0.0,0.0,653.0,168.0,28.0,36.5873693420799,0,13.579709671003,1.78316930144492,2.68025839304154,4.55093482729646,0.0,14,0.120967741935484,0.167952674897119,0.086687306501548,0.315813752820921,0.138573743922204,0.275862068965517,0.145077720207254,0.162162162162162,0.207217906443861,0.166031408930867,1.03427419354839
Kyle Allen,QB,34577,2021,REG,12,19,120.0,1,0.0,2.0,5.0,1,1,135.0,46.0,6.0,1.33960218954599,0,1.8066725585506,2,11.0,0,0.0,0.0,1.0,-0.235914076212794,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reggie Bonnafon,RB,34578,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,4.0,0,0.0,0.0,0.0,-0.201326348702423,0,2,2,12.0,0,0.0,0.0,3.0,9.0,1.0,0.751900982053485,0,4.0,0.0465116279069767,0.00828729281767956,0.0755685468328408,0.0,1,0.0444444444444444,0.0077319587628866,0.0666666666666667,0.0728522336769759,0.047808764940239,,0.1,0.1,,,0.266666666666667
Ryan Nall,RB,34597,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,4.0,0,0.0,0.0,0.0,-0.555501006543636,0,1,1,4.0,0,0.0,0.0,4.0,0.0,0.0,-1.88302549085347,0,1.0,0.032258064516129,0.0204081632653061,0.0626728110599078,0.0,2,0.0169491525423729,0.00829875518672199,0.0,0.0320627329629369,0.011142061281337,0.0,0.0,0.0,0.00557103064066852,0.00891364902506964,0.0677966101694915
Godwin Igwebuike,RB,34614,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,18,118.0,1,2.0,2.0,7.0,-4.57314656762173,0,7,10,60.0,0,0.0,0.0,15.0,64.0,4.0,-2.08256479731062,0,6.73333333333333,0.3412656753607,0.0217032301606946,0.527090774153536,0.0,8,0.0408163265306122,0.00932256059664388,0.0812182741116751,0.0686825382732335,0.0369458128078818,0.0,0.051948051948052,0.0449438202247191,0.0184729064039409,0.0295566502463054,0.244897959183673
Vyncint Smith,WR,34631,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,18.0,0.0,0.0,-0.442845940182451,0,0.0,0.025,0.0604026845637584,0.0797818791946309,0.0,1,0.0238095238095238,0.059016393442623,0.0,0.0829274004683841,0.0,,0.0,0.0,,,0.0
Brandon Powell,WR,34646,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Batson,WR,34652,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,2,15.0,0,0.0,0.0,1.0,0.594628306163941,0,2,5,15.0,1,0.0,0.0,84.0,1.0,2.0,0.930304496025201,0,1.02816901408451,0.120094191522763,0.257132165843437,0.36013380337455,0.0,3,0.0510204081632653,0.114285714285714,0.0024330900243309,0.167959183673469,0.0216763005780347,0.2,0.0526315789473684,0.0697674418604651,0.110838150289017,0.0573410404624278,0.153061224489796
Ethan Wolf,TE,34672,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,2,8.0,0,0.0,0.0,2.0,6.0,0.0,-0.390935016330332,0,4.0,0.111111111111111,0.0263157894736842,0.185087719298246,0.0,1,0.1,0.0263157894736842,0.0740740740740741,0.171052631578947,0.0592592592592593,,0.0,0.0,,,0.4
James Washington,WR,34676,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,2,13.0,0,0.0,0.0,1.0,0.60883256001398,0,24,44,285.0,2,0.0,0.0,514.0,79.0,9.0,-7.22128224318722,0,6.97577751196172,1.16568610436944,2.29297605528482,3.35361239525354,0.0,15,0.0739495798319328,0.130159534059256,0.044406970207982,0.215051996995304,0.0809659090909091,0.1,0.050561797752809,0.0555555555555556,0.0904829545454545,0.0847727272727273,0.478991596638655
Chase Edmonds,RB,34681,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,116,592.0,2,0.0,0.0,32.0,11.6346781019192,0,43,53,311.0,0,1.0,1.0,23.0,324.0,11.0,-4.27255372830263,0,11.8602474323063,1.6154208614663,0.114396146935981,2.50320859505464,0.0,12,0.127710843373494,0.0072463768115942,0.194945848375451,0.197363366509516,0.0914168136390359,0.0,0.0714285714285714,0.0625,0.0457084068195179,0.0731334509112287,0.749397590361446
Auden Tate,WR,34686,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,4,39.0,1,0.0,0.0,45.0,21.0,3.0,0.00311284401686862,0,3.55,0.148315341203272,0.181368980963046,0.34943129847904,0.0,4,0.0338983050847458,0.0485961123110151,0.0391791044776119,0.0897243474759307,0.036144578313253,0.0909090909090909,0.0666666666666667,0.0714285714285714,0.063526834611172,0.0470974808324206,0.330508474576271
Dallin Leavitt,S,34726,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,2,6.0,0,0.0,0.0,2.0,3.15669890289428,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Codey McElroy,WR,34735,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,11.0,0.0,0.0,-0.740482040331699,0,0.0,0.0232558139534884,0.0239651416122004,0.0516593200587729,0.0,1,0.0232558139534884,0.0239651416122004,0.0,0.0540558342199929,0.0,,0.0,0.0,,,0.0
Rashaad Penny,RB,34750,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,119,749.0,6,0.0,0.0,28.0,11.2019616547471,0,6,8,48.0,0,0.0,0.0,-16.0,62.0,3.0,0.729798308356552,0,-17.7142857142857,0.278349778349778,-0.0588106810912428,0.376357190760798,0.0,10,0.0293040293040293,-0.00588884799411115,0.0706150341685649,0.039244965560755,0.0225882352941176,0.0,0.0306122448979592,0.0254237288135593,0.0112941176470588,0.0180705882352941,0.175824175824176
Mark Andrews,TE,34753,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0,0.0,0.0,0.0,-1.09244613756891,0,107,153,1361.0,9,1.0,0.0,1574.0,450.0,75.0,56.8067765942932,2,16.5851923495475,4.38231955846144,5.51662889865857,10.4351195667532,0.0,17,0.250409165302782,0.300267073636017,0.26285046728972,0.615827406862987,0.318959456292477,0.428571428571429,0.358851674641148,0.365217391304348,0.373765442431953,0.340881850748267,2.22749590834697
Michael Gallup,WR,34764,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,35,62,445.0,2,0.0,0.0,722.0,123.0,23.0,18.4041369350428,0,6.60107541991511,1.50074891642299,2.51552041669128,4.01198766631838,0.0,9,0.163157894736842,0.268202080237741,0.0970797158642463,0.459298506295456,0.168944570994685,0.111111111111111,0.174242424242424,0.166666666666667,0.140027841052898,0.15737787901797,1.17105263157895
Tre'Quan Smith,WR,34765,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,32,50,377.0,3,1.0,0.0,480.0,113.0,18.0,13.4656280927269,0,9.2510086445733,1.6134327080072,2.07479191933442,3.8725034055449,0.0,10,0.148809523809524,0.199087515553712,0.102820746132848,0.382484298157255,0.173253676470588,0.1875,0.173076923076923,0.175,0.180376838235294,0.176102941176471,1.12202380952381
Chris Herndon,TE,34766,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,7,40.0,1,0.0,0.0,29.0,31.0,4.0,1.90233398642158,0,3.25555555555556,0.1844793656736,0.0951778909583892,0.343343572181273,0.0,5,0.0346534653465347,0.0191925876902713,0.0462686567164179,0.0673342681720191,0.0279916025192442,0.1,0.0666666666666667,0.0714285714285714,0.0639958012596221,0.0423932820153954,0.198019801980198
Mason Rudolph,QB,34771,2021,REG,35,58,277.0,1,1.0,0.0,0.0,0,0,360.0,122.0,16.0,-8.75338016874487,0,1.9,5,53.0,0,0.0,0.0,3.0,3.05594229756389,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Kirk,WR,34775,2021,REG,1,1,33.0,0,0.0,0.0,0.0,0,0,33.0,0.0,1.0,3.03057740646182,0,1.0,1,11.0,0,0.0,0.0,1.0,0.651245707413182,0,77,103,982.0,5,0.0,0.0,1189.0,243.0,44.0,51.0993879715309,0,16.1494211534885,3.12373165894369,4.69899416400161,7.97489340321667,0.0,17,0.174280879864636,0.269431225923408,0.106625713032032,0.476966300535681,0.212600129898246,0.185185185185185,0.205607476635514,0.203319502074689,0.198892657541716,0.207117140955634,1.66159052453469
D.J. Chark,WR,34777,2021,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,7,22,154.0,2,0.0,0.0,359.0,24.0,7.0,0.274200886733941,0,1.23861241692333,0.548712121212121,0.971886403004772,1.50338866392152,0.0,3,0.186440677966102,0.326363636363636,0.0898876404494382,0.540751926040062,0.230194319880419,0.4,0.241379310344828,0.264705882352941,0.315097159940209,0.264155455904335,1.30508474576271
